ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-04-08,08-PT,Thu tiÒn ViÖn phÝ ®ªm 06/04/2019 vµ ngµy 07/04/2019,131,,920517849,0
2019-04-08,09-PT,Thu tiÒn ViÖn phÝ ®ªm 07/04/2019 vµ ngµy 08/04/2019,131,,932956910,0
2019-04-08,15-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,2540000000
2019-04-08,15-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,838200
2019-04-08,16-PC,"Chi tiÒn th¨m hái C§V èm Vâ Hoµng Thi (P.QLDV), Lª Vâ Minh Huy (P. HCQT)",3382,,0,400000
2019-04-08,17-PC,"Chi TT tiÒn häc phÝ khãa häc "" Dinh d­ìng - TiÕt chÕ"" cho BS. NguyÔn ThÞ BÐ Tý (Khoa KB)",6428,,0,6000000
2019-04-08,18-PC,Chi TT tiÒn mua thuèc diÖt muçi cÊp ph¸t cho c¸c khoa t¹i BVXA VÜnh Long,6272,,0,2720000
2019-04-08,19-PC,Chi TT tiÒn mua loa vµ micro kh«ng d©y SD t¹i khoa xÐt nghiÖm vµ héi tr­êng,6273,,0,7340001
2019-04-09,10-PT,Thu tiÒn ViÖn phÝ ®ªm 08/04/2019 vµ ngµy 09/04/2019,131,,913923055,0
2019-04-09,11-PT,Thu hoµn tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 03/2019 (PCTU 44-PC ngµy 19/03/2019),141,,20000000,0
2019-04-09,12-PT,Thu tiÒn chiÕt khÊu b¸n thÎ BHYT th¸ng 02/2019 cña UBND Ph­êng 9 (5 thÎ),711,,115855,0
2019-04-09,20-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1060000000
2019-04-09,20-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,349800
2019-04-09,21-PC,Chi TT tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 03/2019,6212,,0,17400000
2019-04-09,22-PC,Chi t¹m øng göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 04/2019 cho NguyÔn H÷u TÝn,141,,0,20000000
2019-04-09,23-PC,"Chi TT tiÒn häc phÝ khãa häc ""Dinh d­ìng - tiÕt chÕ"" cho TrÇn Mü Dung (Phßng §D)",6428,,0,6000000
2019-04-09,24-PC,Chi TT tiÒn in b¨ng r«n vµ standee héi th¶o trÜ (theo H§ 0001314 ngµy 09/04/2019) - C«ng ty TNHH Th­¬ng m¹i Qu¶ng c¸o Ngäc Phó,6418,,0,577500
2019-04-10,13-PT,Thu tiÒn ViÖn phÝ ®ªm 09/04/2019 vµ ngµy 10/04/2019,131,,1112639687,0
2019-04-10,25-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1050000000
2019-04-10,25-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,346500
2019-04-10,26-PC,"Chi TT tiÒn mua vËt t­ söa chöa xe tiªm, s¬n ph©n lo¹i thïng r¸c",6277,,0,371000
2019-04-10,27-PC,Chi TT tiÒn thuª bao truyÒn h×nh c¸p th¸ng 03/2019 (theo H§ 0066549 ngµy 01/04/2019) - C«ng ty truyÒn h×nh Ph­¬ng Nam,6427,,0,4257000
2019-04-11,14-PT,Thu tiÒn ViÖn phÝ ®ªm 10/04/2019 vµ ngµy 11/04/2019,131,,978756509,0
2019-04-11,15-PT,Thu tiÒn Nhµ thuèc b¸n lÎ ngµy 11/04/2019,131,,854700,0
2019-04-11,28-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,730000000
2019-04-11,28-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,240900
2019-04-11,29-PC,Chi TT tiÒn nh©n c«ng tõ ngµy 24/03/2019 ®Õn ngµy 07/04/2019,6277,,0,4080000
2019-04-11,30A-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,153276337
2019-04-11,30-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,3344,,0,5568000
2019-04-11,31A-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,138311530
2019-04-11,31-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,3344,,0,750000
2019-04-11,32-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,73462066
2019-04-11,33A-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,8000000
2019-04-11,33-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,3344,,0,2500000
2019-04-12,16-PT,Thu tiÒn ViÖn phÝ ®ªm 11/04/2019 vµ ngµy 12/04/2019,131,,1019919702,0
2019-04-12,34-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,800000000
2019-04-12,34-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,264000
2019-04-12,35-PC,"Chi TT tiÒn c­íc ®iÖn tho¹i th¸ng 03/2019 (theo 03 H§0047402, 0048480, 0048771 ngµy 01/04/2019) - CH. Viettel VÜnh Long",6427,,0,535490
2019-04-15,17-PT,Thu tiÒn ViÖn phÝ ®ªm 12/04/2019 vµ ngµy 13/04/2019,131,,465804321,0
2019-04-15,18-PT,Thu tiÒn ViÖn phÝ ®ªm 13/04/2019 vµ ngµy 14/04/2019,131,,1111737295,0
2019-04-15,19-PT,Thu tiÒn ViÖn phÝ ®ªm 14/04/2019 vµ ngµy 15/04/2019,131,,790549673,0
2019-04-16,20-PT,Thu tiÒn ViÖn phÝ ®ªm 15/04/2019 vµ ngµy 16/04/2019,131,,1059956779,0
2019-04-16,36-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,3700000000
2019-04-16,36-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,1221000
2019-04-16,37-PC,"BHXH VL- Chi tiÒn chÕ ®é èm ®au, TS (§ît 1 Th¸ng 04/2019)",3388,,0,2469042
2019-04-16,38-PC,Chi bæ sung tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,622,,0,6314000
2019-04-17,21-PT,Thu tiÒn ViÖn phÝ ®ªm 16/04/2019 vµ ngµy 17/04/2019,131,,1029448088,0
2019-04-17,39-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1040000000
2019-04-17,39-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,343200
2019-04-17,40-PC,Chi TT tiÒn c­íc Internet th¸ng 03/2019 (theo H§ 0089780 ngµy 17/04/2019) - Trung t©m kinh doanh VNPT VÜnh Long,6427,,0,715000
2019-04-17,41-PC,"Chi TT tiÒn n­íc uèng ®ãng b×nh cho CB-CNV tõ ngµy 03/04/2019 ®Õn 11/04/2019 (theo H§ 0000060, 0000263, 0000293, 0000303 ngµy 03-10-11/04/2019) - C«ng ty Cæ phÇn cÊp n­íc VÜnh Long",6278,,0,3900000
2019-04-17,42-PC,"Chi TT tiÒn BG§ ngo¹i giao, tiÕp kh¸ch",6428,,0,2496000
2019-04-18,22-PT,Thu tiÒn ViÖn phÝ ®ªm 17/04/2019 vµ ngµy 18/04/2019,131,,934045044,0
2019-04-18,43-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1020000000
2019-04-18,43-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,336600
2019-04-19,23-PT,Thu tiÒn ViÖn phÝ ®ªm 18/04/2019 vµ ngµy 19/04/2019,131,,1281872288,0
2019-04-19,24-PT,Thu tiÒn Nhµ thuèc b¸n lÎ ngµy 19/04/2019,131,,868902,0
2019-04-19,44-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1200000000
2019-04-19,44-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,396000
2019-04-19,45-PC,Chi TT tiÒn c­íc ®iÖn tho¹i (0902671516) th¸ng 03/2019 (theo H§ 0138800 ngµy 07/04/2019) - CH. Mobifone VÜnh Long,6427,,0,1375812
2019-04-20,25-PT,Thu tiÒn ViÖn phÝ ®ªm 19/04/2019 vµ ngµy 20/04/2019,131,,799065621,0
2019-04-20,46-PC,"Chi tiÒn tæ chøc Héi thao ""Chµo mõng KN 44 n¨m gi¶i phãng MiÒn Nam 30/4 vµ Quèc tÕ L§ 1/5""",3382,,0,10651250
2019-04-20,47-PC,"Chi TT tiÒn mua gia vÞ cho bÕp ¨n phôc vô CB-CNV th¸ng 03/2019 (theo 05 H§ 0050785, 0050797, 0099902, 0099907, 0099909 ngµy 04-18-26-29-30/03/2019) - NPP Tû Mai",6278,,0,30510000
2019-04-22,26-PT,Thu tiÒn ViÖn phÝ ®ªm 20/04/2019 vµ ngµy 21/04/2019,131,,713222914,0
2019-04-22,27-PT,Thu tiÒn ViÖn phÝ ®ªm 21/04/2019 vµ ngµy 22/04/2019,131,,872768623,0
2019-04-22,48-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,2540000000
2019-04-22,48-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,838200
2019-04-22,49-PC,"Chi TT tiÒn mua ""nßng trong èng më khÝ qu¶n"" nhËp kho VTTH t¹i Khoa D­îc (theo H§ 0075943, Bill 1126920 ngµy 22/04/2019) - C«ng ty TNHH Mega Lifesciences (ViÖt Nam)",331,,0,1297642
2019-04-22,50-PC,Chi TT tiÒn c­íc ®iÖn tho¹i (0918.071.183) th¸ng 03/2019 (theo H§ 0108731 ngµy 17/04/2019 - Trung t©m kinh doanh VNPT VÜnh Long,6427,,0,1146806
2019-04-22,51-PC,Chi tiÒn th¨m hái C§V èm NguyÔn Ph¹m TiÕn §¹t (Khoa CÊp cøu),3382,,0,200000
2019-04-22,52-PC,Chi TT tiÒn mua giÊy B¶o B¶o nhËp kho VPP cÊp ph¸t cho c¸c Khoa phßng (theo H§ 0011035 ngµy 12/04/2019) - NPP Dòng Th¶o,6272,,0,1387000
2019-04-23,28-PT,Thu tiÒn ViÖn phÝ ®ªm 22/04/2019 vµ ngµy 23/04/2019,131,,939375027,0
2019-04-23,29-PT,Thu tiÒn chiÕt khÊu b¸n thÎ BHYT th¸ng 03/2019 cña UBND Ph­êng 9 (34 thÎ),711,,723897,0
2019-04-23,53-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1000000000
2019-04-23,53-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,330000
2019-04-23,54-PC,Chi t¹m øng tiÒn l­¬ng th¸ng 04/2019 cho NguyÔn §¨ng Phong (Khoa Ngo¹i TQ),141,,0,15000000
2019-04-23,55-PC,Chi TT tiÒn in standee Héi th¶o S¶n vµ Liªn chuyªn khoa,6418,,0,120000
2019-04-23,56-PC,Chi TT tiÒn nh©n c«ng tõ ngµy 08/04/2019 ®Õn ngµy 21/04/2019,6277,,0,3740000
2019-04-23,57-PC,Chi TT tiÒn mua chØ nylon nhËp kho VTTH t¹i Khoa D­îc (theo H§ 0263303 Bill1103642 ngµy 17/04/2019) - C«ng ty TNHH DKSH ViÖt Nam,331,,0,5779620
2019-04-24,30-PT,Thu tiÒn ViÖn phÝ ®ªm 23/04/2019 vµ ngµy 24/04/2019,131,,1050296297,0
2019-04-24,31-PT,Thu tiÒn chiÕt khÊu s¶n l­îng x¨ng dÇu th¸ng 03/2019,711,,776500,0
2019-04-24,58-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1050000000
2019-04-24,58-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,346500
2019-04-24,59-PC,"Chi t¹m øng tiÒn mua quµ tÆng Sinh nhËt (BS. H¶i, BS. NghÜa, BS. TuÊn)",141,,0,3880000
2019-04-24,60-PC,Chi TT tiÒn mua n­íc x¶ v¶i nhËp kho VPP BVXA VL (theo H§ 0002291 ngµy 16/04/2019) - C«ng ty CP Bét giÆt Lix,6272,,0,3326400
2019-04-25,32-PT,Thu tiÒn ViÖn phÝ ®ªm 24/04/2019 vµ ngµy 25/04/2019,131,,958340178,0
2019-04-25,33-PT,Thu tiÒn Nhµ thuèc b¸n lÎ ngµy 25/04/2019,131,,11000,0
2019-04-25,61-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,730000000
2019-04-25,61-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,240900
2019-04-25,62-PC,Chi tiÒn phóng ®iÕu th©n phô C§V Lª Thanh Tróc (Khoa Néi soi),3382,,0,500000
2019-04-26,34-PT,Thu tiÒn ViÖn phÝ ®ªm 25/04/2019 vµ ngµy 26/04/2019,131,,980709372,0
2019-04-26,63-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1040000000
2019-04-26,63-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,343200
2019-04-26,64-PC,Chi TT tiÒn ®iÖn tõ ngµy 12/03/2019 ®Õn 11/04/2019 (MKH: PB10010072513) - PB10010072513,331,,0,232881
2019-04-27,35-PT,Thu tiÒn ViÖn phÝ ®ªm 26/04/2019 vµ ngµy 27/04/2019,131,,687547191,0
2019-04-27,65-PC,"Chi TT tiÒn chÕ ®é èm ®au, TS (§ît 2 T.04/2019) cho NV BVXA VÜnh Long",3388,,0,2326437
2019-04-29,36-PT,Thu tiÒn ViÖn phÝ ®ªm 27/04/2019 vµ ngµy 28/04/2019,131,,569194695,0
2019-04-29,37-PT,Thu tiÒn ViÖn phÝ ®ªm 28/04/2019 vµ ngµy 29/04/2019,131,,709469561,0
2019-04-29,38-PT.,Thu tiÒn m­în cña bµ NguyÔn ThÞ Thu Thñy (H§QT),3388,,1000000000,0
2019-05-02,01-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,4350000000
2019-05-02,01-PT,Thu tiÒn ViÖn phÝ ®ªm 29/04/2019 vµ ngµy 30/04/2019,131,,794825748,0
2019-05-02,01-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,1435500
2019-05-02,02-PT,Thu tiÒn ViÖn phÝ ®ªm 30/04/2019 vµ ngµy 01/05/2019,131,,452850163,0
2019-05-02,02-PC,"Chi TT tiÒn mua ""më khÝ qu¶n Shiley 2 nßng kh«ng bãng cã cöa sæ 6CFN"" nhËp kho VTTH t¹i Khoa D­îc (theo H§ 0076219 Bill1168425 ngµy 02/05/2019) - C«ng ty TNHH Mega Lifesciences ViÖt Nam",331,,0,7003631
2019-05-02,03-PT,Thu tiÒn ViÖn phÝ ®ªm 01/05/2019 vµ ngµy 02/05/2019,131,,822951267,0
2019-05-02,03-PC,"Chi TT tiÒn mua thuèc ""Hyxure"" nhËp kho Tæng t¹i Khoa D­îc (theo Bill1159140 ngµy 29/04/2019)",331,,0,94080
2019-05-03,04-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1110000000
2019-05-03,04-PT,Thu tiÒn ViÖn phÝ ®ªm 02/05/2019 vµ ngµy 03/05/2019,131,,1056541902,0
2019-05-03,04-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,366300
2019-05-03,05-PC,"Chi TT tiÒn mua n­íc röa chÐn phôc vô t¹i bÕp ¨n CB-CNV (theo H§ 0043998, 0000961 ngµy 26/03/2019 vµ ngµy 16/04/2019) - Cöa hµng hãa chÊt Tiªn Tri",6278,,0,3000000
2019-05-03,06-PC,Chi TT tiÒn mua Hoa t­¬i viÕng §¸m tang,6428,,0,1500000
2019-05-04,05-PT,Thu tiÒn ViÖn phÝ ®ªm 03/05/2019 vµ ngµy 04/05/2019,131,,763569261,0
2019-05-04,07-PC,Chi TT tiÒn mua n­íc uèng ®ãng b×nh cho CB-CNV tõ ngµy 19/04/2019 ®Õn ngµy 02/05/2019,6278,,0,5000000
2019-05-04,08-PC,Chi tiÒn mÆt nép vµo tµi kho¶n TGNH t¹i NH Agribank Cn Cñ Chi.,1121,,0,810000000
2019-05-04,08-PC,Chi tiÒn mÆt nép vµo tµi kho¶n TGNH t¹i NH Agribank CN Cñ Chi.,6427,,0,267300
2019-05-06,06-PT,Thu tiÒn viÖn phÝ ®ªm 04/05/2019 ®Õn ngµy 05/05/2019.,131,,706256604,0
2019-05-06,07-PT,Thu tiÒn viÖn phÝ ®ªm 05/05/2019 ®Õn ngµy 06/05/2019.,131,,813878585,0
2019-05-06,09-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1620000000
2019-05-06,09-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,534600
2019-05-06,10-PC,"Chi tiÒn mõng kÕt h«n C§V Huúnh Minh TiÕn, CV§ èm Ph¹m Hoµng Phong (BV)",3382,,0,700000
2019-05-06,11-PC,Chi TT tiÒn nép phÝ thÈm ®Þnh b¸o c¸o x¶ n­íc th¶i vµo c«ng tr×nh thñy lîi - Chi côc thñy lîi TØnh VÜnh Long,6425,,0,1800000
2019-05-07,08-PT,Thu tiÒn ViÖn phÝ ®ªm 06/05/2019 vµ ngµy 07/05/2019,131,,998046088,0
2019-05-07,12-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,600000000
2019-05-07,12-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,198000
2019-05-07,13A-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,184243016
2019-05-07,13-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi qu¶n lý,3344,,0,4910942
2019-05-07,14A-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,134634069
2019-05-07,14-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi qu¶n lý,3344,,0,7650000
2019-05-07,15-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,58313285
2019-05-08,09-PT,Thu tiÒn ViÖn phÝ ®ªm 07/05/2019 vµ ngµy 08/05/2019,131,,969935433,0
2019-05-08,10-PT,Thu hoµn tiÒn l­¬ng BS. Lª V¨n Hoµng (theo PCTU 47-PC/20/03/2019),141,,5000000,0
2019-05-08,16-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1140000000
2019-05-08,16-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,376200
2019-05-08,17-PC,"Chi TT tiÒn c­íc ®iÖn tho¹i th¸ng 04/2019 (theo 03 H§ 8695239, 8690024, 8692202 ngµy 01/05/2019) - CH. Viettel VÜnh Long",6427,,0,656427
2019-05-09,11-PT,Thu tiÒn ViÖn phÝ ®ªm 08/05/2019 vµ ngµy 09/05/2019,131,,899534409,0
2019-05-09,18-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,970000000
2019-05-09,18-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,320100
2019-05-10,12-PT,Thu tiÒn ViÖn phÝ ®ªm 09/05/2019 vµ ngµy 10/05/2019,131,,856428490,0
2019-05-10,13-PT,Thu hoµn tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 04/2019 (theo PCTU 22-PC/09/04/2019),141,,20000000,0
2019-05-10,19-PC,Chi TT tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 04/2019,6212,,0,19745000
2019-05-10,20-PC,Chi TT tiÒn nh©n c«ng tõ ngµy 22/04/2019 ®Õn ngµy 05/05/2019,6277,,0,3060000
2019-05-10,21-PC,Chi tiÒn mõng kÕt h«n C§V Th¹ch ThÞ TuyÕt Mai (Khoa S¶n),3382,,0,500000
2019-05-10,22A-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 04/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,126917859
2019-05-10,22-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 04/2019) cho CB-CNV khèi qu¶n lý,3344,,0,752000
2019-05-10,23A-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 04/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,103734381
2019-05-10,23-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 04/2019) cho CB-CNV khèi qu¶n lý,3344,,0,1000000
2019-05-10,24-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 04/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,85817777
2019-05-10,25A-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 04/2019) cho CB-CNV khèi chuyªn m«n,3341,,0,8000000
2019-05-10,25-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 04/2019) cho CB-CNV khèi qu¶n lý,3344,,0,2500000
2019-05-10,26-PC,Chi t¹m øng tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 05/2019 cho TrÇn NguyÔn Lan Trinh,141,,0,20000000
2019-05-11,14-PT,Thu tiÒn ViÖn phÝ ®ªm 10/05/2019 vµ ngµy 11/05/2019,131,,901192546,0
2019-05-11,15-PT,Thu tiÒn Nhµ thuèc b¸n lÎ ngµy 11/05/2019,131,,8250,0
2019-05-11,27-PC,"Chi TT tiÒn mua gia vÞ phôc vô bÕp ¨n CB-CNV (theo H§ 0051133, 0051138, 0051142)",6278,,0,7140000
2019-05-13,16-PT,Thu tiÒn ViÖn phÝ ®ªm 11/05/2019 vµ ngµy 12/05/2019,131,,704161441,0
2019-05-13,17-PT,Thu tiÒn ViÖn phÝ ®ªm 12/05/2019 vµ ngµy 13/05/2019,131,,845107213,0
2019-05-13,18-PT,Thu hoµn tiÒn phÝ thÈm ®Þnh x· th¶i vµo c«ng tr×nh thñy lîi ngµy 06/05/2019,6425,,1800000,0
2019-05-13,28-PC,Chi tiÒn nép vµo TK TGNH t¹i Agribank CN Cñ Chi,1121,,0,2910000000
2019-05-13,28-PC,Chi tiÒn nép vµo TK TGNH t¹i Agribank CN Cñ Chi,6427,,0,960300
2019-05-13,29-PC,Chi TT tiÒn thª bao truyÒn h×nh c¸p  kú T.04/2019 ( theo H§ 0092171 ngµy 02/05/2019),6427,,0,4257000
2019-05-14,19-PT,Thu tiÒn ViÖn phÝ ®ªm 13/05/2019 vµ ngµy 114/05/2019,131,,927711615,0
2019-05-14,30-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,920000000
2019-05-14,30-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,303600
2019-05-14,31-PC,"Chi TT tiÒn mua thuèc nhËp kho Tæng t¹i Khoa D­îc (theo H§ 0001343, Bill1147901 ngµy 26/04/2019) - CN. C«ng ty CP D­îc phÈm Trung ­¬ng Codupha CÇn Th¬",331,,0,14000000
2019-05-15,20-PT,Thu tiÒn ViÖn phÝ ®ªm 14/05/2019 vµ ngµy 15/05/2019,131,,1001436330,0
2019-05-15,32-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,920000000
2019-05-15,32-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,303600
2019-05-16,21-PT,Thu tiÒn ViÖn phÝ ®ªm 15/05/2019 vµ ngµy 16/05/2019,131,,927048698,0
2019-05-16,33-PC,Chi tiÒn nép vµo TK TGNH t¹i Agribank CN Cñ Chi,1121,,0,980000000
2019-05-16,33-PC,Chi tiÒn nép vµo TK TGNH t¹i Agribank CN Cñ Chi,6427,,0,323400
2019-05-16,34-PC,"Chi TT tiÒn c­íc Internet, c­íc thuª bao sè §T: 0918.071.183 kú T.04/2019 - Trung t©m kinh doanh VNPT VÜnh Long",6427,,0,1741026
2019-05-17,22-PT,Thu tiÒn ViÖn phÝ ®ªm 16/05/2019 vµ ngµy 17/05/2019,131,,930850504,0
2019-05-17,35-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,960000000
2019-05-17,35-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,316800
2019-05-17,36-PC,"Chi tiÒn mõng kÕt h«n C§V Vò §×nh Sang (K. GMHS), §ç ThÞ Ph­¬ng Lam (K. GMHS)",3382,,0,1000000
2019-05-17,37-PC,Chi TT tiÒn mua dông cô cho phßng m¾t t¹i BVXA VÜnh Long,6273,,0,2265000
2019-05-18,23-PT,Thu tiÒn ViÖn phÝ ®ªm 17/05/2019 vµ ngµy 18/05/2019,131,,791060566,0
2019-05-20,24-PT,Thu tiÒn ViÖn phÝ ®ªm 18/05/2019 vµ ngµy 19/05/2019,131,,761661119,0
2019-05-20,25-PT,Thu tiÒn ViÖn phÝ ®ªm 19/05/2019 vµ ngµy 20/05/2019,131,,838136939,0
2019-05-20,38-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,2440000000
2019-05-20,38-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,805200
2019-05-20,39-PC,Chi t¹m øng tiÒn göi mÉu XN n­íc RO cho TrÇn TÊn Ph¸t,141,,0,10000000
2019-05-20,40-PC,"Chi TT tiÒn mua n­íc xÞt phßng, x¶ v¶i nhËp kho VPP t¹i BVXA VÜnh Long (theo H§ 0003819 ngµy 15/05/2019) - C«ng ty Cæ phÇn Bét giÆt Lix",6272,,0,9126018
2019-05-20,41-PC,Chi tiÒn th¨m hái C§V sinh con - Th©n ThÞ Kim HuÖ (Khoa S¶n),3382,,0,200000
2019-05-21,26-PT,Thu tiÒn ViÖn phÝ ®ªm 20/05/2019 vµ ngµy 21/05/2019,131,,944988170,0
2019-05-21,42-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1121,,0,1000000000
