ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-04-20,47-PC,"Chi TT tiÒn mua gia vÞ cho bÕp ¨n phôc vô CB-CNV th¸ng 03/2019 (theo 05 H§ 0050785, 0050797, 0099902, 0099907, 0099909 ngµy 04-18-26-29-30/03/2019) - NPP Tû Mai",1111,,30510000,0
2019-04-20,87-KTK,Chi phÝ x¨ng dÇu T04/2019 ngµy 20/04/2019 (H§ 0036444 ngµy 20/04/2019) - Cty Mª K«ng,331,,2520100,0
2019-04-22,52-PC,Chi TT tiÒn mua giÊy B¶o B¶o nhËp kho VPP cÊp ph¸t cho c¸c Khoa phßng (theo H§ 0011035 ngµy 12/04/2019) - NPP Dòng Th¶o,1111,,1387000,0
2019-04-23,56-PC,Chi TT tiÒn nh©n c«ng tõ ngµy 08/04/2019 ®Õn ngµy 21/04/2019,1111,,3740000,0
2019-04-24,60-PC,Chi TT tiÒn mua n­íc x¶ v¶i nhËp kho VPP BVXA VL (theo H§ 0002291 ngµy 16/04/2019) - C«ng ty CP Bét giÆt Lix,1111,,3326400,0
2019-04-24,101-KTK,NhËp bao r¸c c¸c lo¹i sö dông t¹i BV Xuyªn ¸ ngµy 05/04/2019 (H§ 0001281 ngµy 24/04/2019) - Cty KiÕn Nam,331,,44769175,0
2019-04-24,102-KTK,NhËp bao r¸c c¸c lo¹i sö dông t¹i BV Xuyªn ¸ ngµy 05/04/2019 (H§ 0001282 ngµy 24/04/2019) - Cty KiÕn Nam,331,,5167800,0
2019-04-24,105-KTK,NhËp v¨n phßng phÈm c¸c lo¹i sö dông t¹i bÖnh viÖn ngµy 22/04/2019 (H§ 0020639 ngµy 24/04/2019) - VPP kh¾c dÊu Sao Mai,331,,33858000,0
2019-04-25,62-KTK,Chi phÝ tiÒn ®iÖn T04/2019 (kú 3 tõ ngµy 16/04 ®Õn 25/04/2019 MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long,331,,284866890,0
2019-04-25,88-KTK,Chi phÝ x¨ng dÇu T04/2019 ngµy 25/04/2019 (H§ 0036479 ngµy 25/04/2019) - Cty Mª K«ng,331,,8255500,0
2019-04-26,89-KTK,Chi phÝ x¨ng dÇu T04/2019 ngµy 26/04/2019 (H§ 0036487 ngµy 26/04/2019) - Cty Mª K«ng,331,,1859660,0
2019-04-26,96-KTK,"Chi phÝ dÞch vô vËn chuyÓn, xö lý r¸c th¶i kh«ng ®éc h¹i T04/2019 theo H§ sè 37VCR-H§KT-TT ngµy 01/01/2019 (H§ 0000873 ngµy 26/04/2019) - Cty Dafuna",331,,6000000,0
2019-04-27,85-KTK,NhËp Ên phÈm c¸c lo¹i tõ ngµy 01/03 ®Õn 27/03/2019 (H§ 0000470 ngµy 27/04/2019) - Cty Ba Lan,331,,99705100,0
2019-04-27,86-KTK,NhËp Ên phÈm c¸c lo¹i tõ ngµy 01/03 ®Õn 27/03/2019 (H§ 0000471 ngµy 27/04/2019) - Cty Ba Lan,331,,36588750,0
2019-04-27,90-KTK,Chi phÝ x¨ng dÇu T04/2019 ngµy 27/04/2019 (H§ 0036495 ngµy 27/04/2019) - Cty Mª K«ng,331,,2311540,0
2019-04-28,91-KTK,Chi phÝ x¨ng dÇu T04/2019 ngµy 28/04/2019 (H§ 0036499 ngµy 28/04/2019) - Cty Mª K«ng,331,,590920,0
2019-04-29,92-KTK,Chi phÝ x¨ng dÇu T04/2019 ngµy 29/04/2019 (H§ 0036508 ngµy 29/04/2019) - Cty Mª K«ng,331,,1303500,0
2019-04-29,126-KTK,Chi phÝ xö lý r¸c th¶i nguy hiÓm T04/2019 H§ sè: 196/2018KS/H§KT/VX-BVXA ngµy 16/06/2018 (H§ 0001375 ngµy 29/04/2019) - Cty ViÖt Xanh,331,,100405800,0
2019-04-30,93-KTK,Chi phÝ x¨ng dÇu T04/2019 ngµy 30/04/2019 (H§ 0036515 ngµy 30/04/2019) - Cty Mª K«ng,331,,1390400,0
2019-04-30,100-KTK,Chi phÝ vÖ sinh T04/2019 tõ ngµy 27/03 ®Õn 26/04/2019 (H§ 007171 ngµy 30/04/2019) - Cty Xuyªn Th¸i B×nh,331,,444616007,0
2019-04-30,103-KTK,NhËp khÝ dÇu má hãa láng T04/2019 (H§ 0000954 ngµy 30/04/2019) - Cty dÇu khÝ MiÒn Nam,331,,48017797,0
2019-05-01,19-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 01/05/2019 (H§ 0036523 ngµy 01/05/2019) - Cty Mª K«ng,331,,3562900,0
2019-05-02,11-KTK,Chi phÝ kiÓm ®Þnh nåi hÊp khoa kiÓm so¸t nhiÔm khuÈn (H§ 0000030 ngµy 02/05/2019) - Cty kiÓm ®Þnh thµnh phè,331,,1430000,0
2019-05-02,20-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 02/05/2019 (H§ 0036530 ngµy 02/05/2019) - Cty Mª K«ng,331,,1216600,0
2019-05-03,05-PC,"Chi TT tiÒn mua n­íc röa chÐn phôc vô t¹i bÕp ¨n CB-CNV (theo H§ 0043998, 0000961 ngµy 26/03/2019 vµ ngµy 16/04/2019) - Cöa hµng hãa chÊt Tiªn Tri",1111,,3000000,0
2019-05-04,07-PC,Chi TT tiÒn mua n­íc uèng ®ãng b×nh cho CB-CNV tõ ngµy 19/04/2019 ®Õn ngµy 02/05/2019,1111,,5000000,0
2019-05-04,21-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 04/05/2019 (H§ 0036548 ngµy 04/05/2019) - Cty Mª K«ng,331,,1857450,0
2019-05-05,22-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 05/05/2019 (H§ 0036555 ngµy 05/05/2019) - Cty Mª K«ng,331,,530700,0
2019-05-06,03-KTK,Chi phÝ tiÒn ®iÖn T05/2019 (kú 1) tõ ngµy 26/04 ®Õn 06/05/2019 MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long,331,,270997650,0
2019-05-06,23-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 06/05/2019 (H§ 0036563 ngµy 06/05/2019) - Cty Mª K«ng,331,,530700,0
2019-05-07,24-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 07/05/2019 (H§ 0036569 ngµy 07/05/2019) - Cty Mª K«ng,331,,1928210,0
2019-05-07,34-KTK,NhËp g¹o Jasmine (H§ 0000105 ngµy 07/05/2019) - Cty Louis Retail,331,,41580000,0
2019-05-07,36-KTK,Chi phÝ t­ vÊn lËp hå s¬ cÊp giÊy phÐp x¶ n­íc th¶i vµo nguån n­íc cho BV Xuyªn ¸ VÜnh Long theo H§ sè: 21-2018/PTBV ngµy 12/12/2018 (H§ 0000142 ngµy 07/05/2019) - Cty m«i tr­êng ph¸t triÓn bÒn v÷ng,331,,55000000,0
2019-05-08,25-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 08/05/2019 (H§ 0036576 ngµy 08/05/2019) - Cty Mª K«ng,331,,1503650,0
2019-05-09,26-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 09/05/2019 (H§ 0036583 ngµy 09/05/2019) - Cty Mª K«ng,331,,1769000,0
2019-05-10,20-PC,Chi TT tiÒn nh©n c«ng tõ ngµy 22/04/2019 ®Õn ngµy 05/05/2019,1111,,3060000,0
2019-05-10,27-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 10/05/2019 (H§ 0036591 ngµy 10/05/2019) - Cty Mª K«ng,331,,1238300,0
2019-05-10,35-KTK,Chi phÝ b¶o tr× m¸y röa chÐn c«ng nghiÖp th¸ng 05/2019 theo H§ sè: WIN-BVXA2018-049 ngµy 11/12/2018 (H§ 0002405 ngµy 10/05/2019) - Cty Winterhalter Gastronom ViÖt Nam,331,,4730000,0
2019-05-11,27-PC,"Chi TT tiÒn mua gia vÞ phôc vô bÕp ¨n CB-CNV (theo H§ 0051133, 0051138, 0051142)",1111,,7140000,0
2019-05-11,28-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 11/05/2019 (H§ 0036599 ngµy 11/05/2019) - Cty Mª K«ng,331,,2122800,0
2019-05-11,64-KTK,Chi phÝ tiÒn ®iÖn (kú 1 th¸ng 05)  tõ ngµy 12/04/2019 ®Õn ngµy 11/05/2019 (MKH: PB10010072513) - §iÖn lùc TP VÜnh Long,331,,212343,0
2019-05-12,29-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 12/05/2019 (H§ 0036607 ngµy 12/05/2019) - Cty Mª K«ng,331,,1945900,0
2019-05-13,30-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 13/05/2019 (H§ 0036613 ngµy 13/05/2019) - Cty Mª K«ng,331,,1149850,0
2019-05-14,31-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 14/05/2019 (H§ 0036618 ngµy 14/05/2019) - Cty Mª K«ng,331,,2299700,0
2019-05-15,32-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 15/05/2019 (H§ 0036624 ngµy 15/05/2019) - Cty Mª K«ng,331,,2034350,0
2019-05-15,37-KTK,"Chi phÝ tiÒn ®iÖn T05/2019 (kú 02) tõ ngµy 07/05 ®Õn 15/05/2019, MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long",331,,289976610,0
2019-05-16,33-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 16/05/2019 (H§ 0036632 ngµy 16/05/2019) - Cty Mª K«ng,331,,3431860,0
2019-05-17,37-PC,Chi TT tiÒn mua dông cô cho phßng m¾t t¹i BVXA VÜnh Long,1111,,2265000,0
2019-05-17,65-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 16/05/2019 (H§ 0036637 ngµy 17/05/2019) - Cty Mª K«ng,331,,1592100,0
2019-05-17,104-KTK,NhËp v¨n phßng phÈm c¸c lo¹i sö dông t¹i bÖnh viÖn ngµy 18/05/2019 (H§ 0029813 ngµy 17/05/2019) - VPP kh¾c dÊu Sao Mai,331,,50698000,0
2019-05-18,66-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 17/05/2019 (H§ 0036651 ngµy 18/05/2019) - Cty Mª K«ng,331,,704400,0
2019-05-20,40-PC,"Chi TT tiÒn mua n­íc xÞt phßng, x¶ v¶i nhËp kho VPP t¹i BVXA VÜnh Long (theo H§ 0003819 ngµy 15/05/2019) - C«ng ty Cæ phÇn Bét giÆt Lix",1111,,9126018,0
2019-05-21,43-PC,Chi TT tiÒn gia vÞ cho bÕp ¨n phôc vô CB-CNV (theo H§ 0051144 ngµy 29/04/2019) - NPP Ph¹m V¨n Mõng,1111,,5040000,0
2019-05-21,45-PC,"Chi TT tiÒn mua gia vÞ cho bÕp ¨n phôc vô CB-CNV th¸ng 4/2019 (theo 05 H§ 0099921, 0099922, 0099924, 0099932, 0099938 ngµy 12-16-22/04/2019 vµ 04-14/05/2019) - NPP Tû Mai",1111,,31558000,0
2019-05-21,56-KTK,"Chi phÝ dÞch vô vËn chuyÓn, xö lý r¸c th¶i kh«ng ®éc h¹i T05/2019 theo H§ sè 37VCR-H§KT-TT ngµy 01/01/2019 (H§ 0000920 ngµy 21/05/2019) - Cty Dafuna",331,,6000000,0
2019-05-23,50-PC,Chi TT tiÒn n­íc uèng ®ãng b×nh cho CB-CNV tõ ngµy 06/05/2019 ®Õn 23/05/2019 - C«ng ty Cæ phÇn CÊp n­íc VÜnh Long,1111,,7100000,0
2019-05-23,51-PC,Chi TT tiÒn nh©n c«ng tõ ngµy 06/05/2019 ®Õn ngµy 19/05/2019,1111,,4080000,0
2019-05-24,55-PC,Chi TT tiÒn may ®ång phôc ¸o dµi cho Khoa kh¸m bÖnh (18 bé x 250.000®/bé),1111,,4500000,0
2019-05-24,67-KTK,Chi phÝ x¨ng dÇu T05/2019 tõ ngµy 18/05 ®Õn 23/05/2019 (H§ 0036684 ngµy 24/05/2019) - Cty Mª K«ng,331,,11358450,0
2019-05-25,57-KTK,"Chi phÝ tiÒn ®iÖn T05/2019 (kú 03) tõ ngµy 07/05 ®Õn 15/05/2019, MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long",331,,278479740,0
2019-05-25,68-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 24/05/2019 (H§ 0036689 ngµy 25/05/2019) - Cty Mª K«ng,331,,1761000,0
2019-05-26,69-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 25/05/2019 (H§ 0036694 ngµy 26/05/2019) - Cty Mª K«ng,331,,1672950,0
2019-05-27,59-PC,"Chi TT tiÒn thay nhít, läc nhít xe 51B-31677, 51B-31789, 51B-12678 (theo H§ 0065850 ngµy 27/05/2019) - Garage V¨n Linh",1111,,2180000,0
2019-05-27,60-PC,Chi TT tiÒn mua thuèc diÖt muçi cÊp ph¸t cho c¸c Khoa t¹i BVXA VÜnh Long (theo H§ 0055664 ngµy 21/05/2019) - Hîp t¸c x· TM DV Cñ Chi,1111,,1360000,0
2019-05-27,62-PC,"Chi TT tiÒn mua giÊy B¶o B¶o nhËp kho VPP cÊp ph¸t cho c¸c Khoa (theo H§ 0011043, 0011045 ngµy 09-21/05/2019) - NPP Dòng Th¶o",1111,,1092500,0
2019-05-27,70-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 26/05/2019 (H§ 0036700 ngµy 27/05/2019) - Cty Mª K«ng,331,,1761000,0
2019-05-28,64-PC,Chi TT tiÒn nh©n c«ng tõ ngµy 20/05/2019 ®Õn ngµy 25/05/2019,1111,,2040000,0
2019-05-28,71-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 27/05/2019 (H§ 0036708 ngµy 28/05/2019) - Cty Mª K«ng,331,,43180,0
2019-05-28,72-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 27/05/2019 (H§ 0036712 ngµy 28/05/2019) - Cty Mª K«ng,331,,1584900,0
2019-05-29,73-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 28/05/2019 (H§ 0036719 ngµy 29/05/2019) - Cty Mª K«ng,331,,2289300,0
2019-05-30,72-PC,Chi TT tiÒn mua c©y lau nhµ vµ chæi nhËp kho VPP t¹i BVXA VÜnh Long,1111,,5540000,0
2019-05-30,74-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 29/05/2019 (H§ 0036725 ngµy 30/05/2019) - Cty Mª K«ng,331,,1056600,0
2019-05-30,79-KTK,NhËp g¹o Jasmine (H§ 0000112 ngµy 30/05/2019) - Cty Louis Retail,331,,40425000,0
2019-05-31,74-PC,Chi TT tiÒn n­íc uèng ®ãng b×nh cho CB-CNV ngµy 30/05/2019 (theo H§ 0001812 ngµy 30/05/2019) - C«ng ty Cæ phÇn CÊp n­íc VÜnh Long,1111,,1300000,0
2019-05-31,75-KTK,Chi phÝ x¨ng dÇu T05/2019 ngµy 30/05/2019 (H§ 0036733 ngµy 31/05/2019) - Cty Mª K«ng,331,,2025150,0
2019-05-31,80-KTK,Chi phÝ vÖ sinh T05/2019 tõ ngµy 27/04 ®Õn 26/05/2019 (H§ 0007807 ngµy 31/05/2019) - Cty Xuyªn Th¸i B×nh,331,,421262215,0
2019-05-31,81-KTK,NhËp khÝ dÇu má hãa láng T05/2019 (H§ 0001542 ngµy 31/05/2019) - Cty dÇu khÝ MiÒn Nam,331,,53551931,0
2019-05-31,106-KTK,Chi phÝ xö lý r¸c th¶i nguy hiÓm T05/2019 H§ sè: 196/2018KS/H§KT/VX-BVXA ngµy 16/06/2018 (H§ 0001717 ngµy 31/05/2019) - Cty ViÖt Xanh,331,,99290400,0
2019-05-31,129-KTK,Chi phÝ b¶o tr× m¸y röa chÐn c«ng nghiÖp th¸ng 05/2019 theo H§ sè: WIN-BVXA2019-005 ngµy 01/04/2019 (H§ 0002745 ngµy 31/05/2019) - Cty Winterhalter Gastronom ViÖt Nam,331,,2593870,0
2019-06-01,11-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 01/06/2019 (H§ 0036741 ngµy 01/06/2019) - Cty Mª K«ng,331,,3698100,0
2019-06-03,76-KTK,Chi phÝ b¶o tr× m¸y röa chÐn c«ng nghiÖp th¸ng 06/2019 theo H§ sè: WIN-BVXA2018-049 ngµy 11/12/2018 (H§ 0002865 ngµy 03/06/2019) - Cty Winterhalter Gastronom ViÖt Nam,331,,4730000,0
2019-06-03,77-KTK,Chi phÝ b¶o tr× m¸y röa chÐn c«ng nghiÖp th¸ng 06/2019 theo H§ sè: WIN-BVXA2019-005 ngµy 01/04/2019 (H§ 0002875 ngµy 03/06/2019) - Cty Winterhalter Gastronom ViÖt Nam,331,,4730000,0
2019-06-04,05-PC,"Chi TT tiÒn mua n­íc röa chÐn t¹i bÕp ¨n CB-CNV (theo H§ 0000976, 0000982 ngµy 03-14-05/2019) - CH. N­íc röa chÐn Tiªn Tri",1111,,3000000,0
2019-06-04,06-PC,"Chi TT tiÒn mua ph©n, thuèc ch¨m sãc c©y c¶nh",1111,,330000,0
2019-06-05,12-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 05/06/2019 (H§ 0036768 ngµy 05/06/2019) - Cty Mª K«ng,331,,4956150,0
2019-06-06,02-KTK,"Chi phÝ tiÒn ®iÖn T06/2019 (kú 01) tõ ngµy 26/05 ®Õn 06/06/2019, MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long",331,,271362630,0
2019-06-06,13-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 06/06/2019 (H§ 0036778 ngµy 06/06/2019) - Cty Mª K«ng,331,,869500,0
2019-06-06,14-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 06/06/2019 (H§ 0036775 ngµy 06/06/2019) - Cty Mª K«ng,331,,636300,0
2019-06-07,15-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 07/06/2019 (H§ 0036784 ngµy 07/06/2019) - Cty Mª K«ng,331,,1217300,0
2019-06-08,16-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 08/06/2019 (H§ 0036790 ngµy 08/06/2019) - Cty Mª K«ng,331,,695600,0
2019-06-09,17-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 09/06/2019 (H§ 0036795 ngµy 09/06/2019) - Cty Mª K«ng,331,,3008470,0
2019-06-10,23-PC,"Chi TT tiÒn n­íc uèng ®ãng b×nh cho CB-CNV tõ ngµy 04/06/2019 ®Õn 10/06/2019 (theo H§ 0001992, 0002075 ngµy 05-10/06/2019) - C«ng ty CP CÊp n­íc VÜnh Long",1111,,4200000,0
2019-06-11,18-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 11/06/2019 (H§ 0036808 ngµy 11/06/2019) - Cty Mª K«ng,331,,1739000,0
2019-06-11,19-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 11/06/2019 (H§ 0036805 ngµy 11/06/2019) - Cty Mª K«ng,331,,530250,0
2019-06-11,26-KTK,Chi phÝ tiÒn ®iÖn (kú 1 th¸ng 06/2019) tõ ngµy 12/05/2019 ®Õn 11/06/2019 (MKH: PB10010072513) - §iÖn lùc TP VÜnh Long,331,,196758,0
2019-06-12,20-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 12/06/2019 (H§ 0036814 ngµy 12/06/2019) - Cty Mª K«ng,331,,1478150,0
2019-06-12,37-PC,"Chi TT tiÒn mua gia vÞ cho bÕp ¨n phôc vô CB-CNV tõ ngµy 21/05/2019 ®Õn 31/05/2019 (theo H§ 0025966, 0025965 ngµy 21-28/05/2019) - CH. Ph¹m V¨n Mõng",1111,,4707900,0
2019-06-12,38-PC,Chi TT tiÒn mua n­íc xÞt phßng cÊp ph¸t cho c¸c khoa t¹i BVXA VÜnh Long,1111,,1470000,0
2019-06-13,21-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 13/06/2019 (H§ 0036822 ngµy 13/06/2019) - Cty Mª K«ng,331,,2469380,0
2019-06-14,22-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 14/06/2019 (H§ 0036828 ngµy 14/06/2019) - Cty Mª K«ng,331,,695600,0
2019-06-15,10-KTK,"Chi phÝ tiÒn ®iÖn T06/2019 (kú 02) tõ ngµy 07/06 ®Õn 15/06/2019, MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long",331,,261508170,0
2019-06-15,23-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 15/06/2019 (H§ 0036834 ngµy 15/06/2019) - Cty Mª K«ng,331,,1912900,0
2019-06-15,42-PC,"Chi TT tiÒn mua gia vÞ cho bÕp ¨n phôc vô CB-CNV th¸ng 05/2019 (theo H§ 0099936, 0099937, 0099947, 0099949 ngµy 06/13/23/27/05/2019) - NPP Tû Mai",1111,,22843000,0
2019-06-16,24-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 16/06/2019 (H§ 0036839 ngµy 16/06/2019) - Cty Mª K«ng,331,,3686680,0
2019-06-17,25-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 17/06/2019 (H§ 0036848 ngµy 17/06/2019) - Cty Mª K«ng,331,,1304250,0
2019-06-17,45-PC,"Chi TT tiÒn thay b¬m tay l¸i, thay nhít xe 51B-12678 (theo H§ 0064203 ngµy 15/06/2019) - Garage V¨n Linh",1111,,4200000,0
2019-06-18,51-PC,Chi TT tiÒn mua giÊy B¶o B¶o nhËp kho VPP ph¸t cho c¸c Khoa (theo H§ 0011050 ngµy 10/06/2019) - NPP Dòng Th¶o,1111,,1624500,0
2019-06-20,56-PC,"Chi TT tiÒn mua gia vÞ cho bÕp ¨n phôc vô CB-CNV (theo H§ 0025974, 0025975 ngµy 05-11/06/2019) - CH. Ph¹m V¨n Mõng",1111,,4786500,0
2019-06-20,89-KTK,NhËp g¹o Jasmine (H§ 0000329 ngµy 20/06/2019) - Cty Louis Rice,331,,41475000,0
2019-06-21,91-KTK,NhËp v¨n phßng phÈm c¸c lo¹i sö dông t¹i bÖnh viÖn tõ ngµy 27/05 ®Õn 15/06/2019 (H§ 0030228 ngµy 21/06/2019) - VPP kh¾c dÊu Sao Mai,331,,34616000,0
2019-06-22,58-PC,Chi TT tiÒn b¬m b×nh CO2 - PCCC (01 H§ 0064140 ngµy 22/06/2019),1111,,3220000,0
2019-06-24,78-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 24/06/2019 (H§ 0036890 ngµy 24/06/2019) - Cty Mª K«ng,331,,7842150,0
2019-06-24,79-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 24/06/2019 (H§ 0036887 ngµy 24/06/2019) - Cty Mª K«ng,331,,805200,0
2019-06-25,61-KTK,"Chi phÝ tiÒn ®iÖn T06/2019 (kú 03) tõ ngµy 16/06 ®Õn 25/06/2019, MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long",331,,270815160,0
2019-06-25,80-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 25/06/2019 (H§ 0036897 ngµy 25/06/2019) - Cty Mª K«ng,331,,1182150,0
2019-06-25,113-KTK,NhËp bao r¸c c¸c lo¹i sö dông t¹i BV Xuyªn ¸ ngµy 24/06/2019 (H§ 0001477 ngµy 25/06/2019) - Cty KiÕn Nam,331,,57995300,0
2019-06-25,114-KTK,NhËp bao r¸c c¸c lo¹i sö dông t¹i BV Xuyªn ¸ ngµy 24/06/2019 (H§ 0001478 ngµy 25/06/2019) - Cty KiÕn Nam,331,,22880000,0
2019-06-26,62-KTK,"Chi phÝ dÞch vô vËn chuyÓn, xö lý r¸c th¶i kh«ng ®éc h¹i T06/2019 theo H§ sè 37VCR-H§KT-TT ngµy 01/01/2019 (H§ 0000008 ngµy 26/06/2019) - Cty Dafuna",331,,6000000,0
2019-06-26,64-PC,"Chi TT tiÒn mua n­íc röa tay, n­íc tÈy toilet nhËp kho VPP (theo H§ 0005060 ngµy 12/06/2019) - C«ng ty Cæ phÇn Bét giÆt Lix",1111,,6516136,0
2019-06-26,81-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 26/06/2019 (H§ 0040255 ngµy 26/06/2019) - Cty Mª K«ng,331,,1332000,0
2019-06-27,66-PC,"Chi TT tiÒn mua n­íc uèng ®ãng b×nh cho CB-CNV tõ ngµy 17/06/2019 ®Õn 26/06/2019 (theo H§ 0002348, 0002567, 0002603, 0002632 ngµy 17-24-25-26/06/2019) - C«ng ty Cæ phÇn cÊp n­íc VÜnh Long",1111,,4400000,0
2019-06-27,82-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 27/06/2019 (H§ 0040266 ngµy 27/06/2019) - Cty Mª K«ng,331,,2480850,0
2019-06-27,83-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 27/06/2019 (H§ 0040263 ngµy 27/06/2019) - Cty Mª K«ng,331,,100650,0
2019-06-28,84-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 28/06/2019 (H§ 0040280 ngµy 28/06/2019) - Cty Mª K«ng,331,,832500,0
2019-06-29,115-KTK,Chi phÝ xö lý r¸c th¶i nguy hiÓm T06/2019 H§ sè: 172/2019K/H§KT/VX-BVXA ngµy 14/06/2019 (H§ 0002023 ngµy 29/06/2019) - Cty ViÖt Xanh,331,,90406800,0
2019-06-30,85-KTK,Chi phÝ x¨ng dÇu T06/2019 ngµy 30/06/2019 (H§ 0040302 ngµy 30/06/2019) - Cty Mª K«ng,331,,2231100,0
2019-06-30,86-KTK,NhËp khÝ dÇu má hãa láng T06/2019 (H§ 0002199 ngµy 30/06/2019) - Cty dÇu khÝ MiÒn Nam,331,,42102287,0
2019-06-30,92-KTK,Chi phÝ vÖ sinh T06/2019 tõ ngµy 27/05 ®Õn 26/06/2019 (H§ 0008461 ngµy 30/066/2019) - Cty Xuyªn Th¸i B×nh,331,,399550487,0
2019-07-01,14-KTK,Chi phÝ x¨ng dÇu T07/2019 ngµy 01/07/2019 (H§ 0040313 ngµy 01/07/2019) - Cty Mª K«ng,331,,2664000,0
2019-07-01,47-KTK,Chi phÝ b¶o tr× m¸y röa chÐn c«ng nghiÖp th¸ng 07/2019 theo H§ sè: WIN-BVXA2019-005 ngµy 01/04/2019 (H§ 0000460 ngµy 01/07/2019) - Cty Winterhalter Gastronom ViÖt Nam,331,,4730000,0
2019-07-01,48-KTK,Chi phÝ b¶o tr× m¸y röa chÐn c«ng nghiÖp th¸ng 07/2019 theo H§ sè: WIN-BVXA2018-049 ngµy 11/12/2018 (H§ 0000451 ngµy 01/07/2019) - Cty Winterhalter Gastronom ViÖt Nam,331,,4730000,0
2019-07-02,15-KTK,Chi phÝ x¨ng dÇu T07/2019 ngµy 02/07/2019 (H§ 0040323 ngµy 02/07/2019) - Cty Mª K«ng,331,,2147850,0
2019-07-04,16-KTK,Chi phÝ x¨ng dÇu T07/2019 ngµy 04/07/2019 (H§ 0040334 ngµy 04/07/2019) - Cty Mª K«ng,331,,1016400,0
2019-07-05,17-KTK,Chi phÝ x¨ng dÇu T07/2019 ngµy 05/07/2019 (H§ 0040339 ngµy 05/07/2019) - Cty Mª K«ng,331,,1016400,0
2019-07-06,01-KTK,"Chi phÝ tiÒn ®iÖn T07/2019 (kú 01) tõ ngµy 26/06 ®Õn 06/07/2019, MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long",331,,260595720,0
2019-07-06,13-KTK,NhËp g¹o Jasmine (H§ 0000381 ngµy 06/07/2019) - Cty Louis Rice,331,,41212500,0
2019-07-06,18-KTK,Chi phÝ x¨ng dÇu T07/2019 ngµy 06/07/2019 (H§ 0040344 ngµy 06/07/2019) - Cty Mª K«ng,331,,2371600,0
2019-07-07,19-KTK,Chi phÝ x¨ng dÇu T07/2019 ngµy 07/07/2019 (H§ 0040347 ngµy 07/07/2019) - Cty Mª K«ng,331,,307650,0
2019-07-08,20-KTK,Chi phÝ x¨ng dÇu T07/2019 ngµy 08/07/2019 (H§ 0040355 ngµy 08/07/2019) - Cty Mª K«ng,331,,1185800,0
